iso,Country Name,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
MMR,Myanmar,0.793254421,0.793265658,0.79327689,0.79328813,0.793299368,0.793310604,0.793321841,0.793333078,0.793344314,0.79335555,0.793366788,0.793378024,0.79338926,0.793400498,0.793411734,0.793422971,0.793434208,0.793445444,0.793456681,0.793467918,0.793479154,0.793490391,0.79350163,0.793512864,0.793524101,0.793535338,0.79354657,0.793557811,0.793569048,0.793580284,0.793591521,0.793602758,0.793613994,0.793625231,0.793636468,0.793647704,0.793658941,0.793670178,0.79368141,0.793692651,0.793703888,0.793715124,0.793726361,0.793737598,0.793748834,0.793760071,0.793771308,0.793782544,0.793793781,0.793805018,0.793816254,0.789281969,0.784747683,0.780213397,0.775679111,0.771144826,0.76661054,0.762076254,0.757541968,0.753007683,0.748473397,0.743939111,0.739404825,0.73487054,0.730336254,0.725801968,0.721267682,0.716733397,0.712199111,0.707664825,0.703130539,0.698596254,0.694061968,0.689527682,0.684993396,0.680459111,0.675924825,0.67139054,0.666856253,0.662321968,0.657787682,0.653253396,0.672547763,0.691842129,0.711136495,0.730430862,0.749725228,0.74338724,0.737049252,0.730711263,0.72437328,0.718035287,0.687298792,0.656562297,0.623017717,0.589473137,0.555928557,0.571288297,0.586648037,0.602007776,0.617367516,0.632727256,0.616729969,0.600732683,0.584735396,0.56873811,0.552740823,0.539430667,0.526120512,0.512810356,0.4995002,0.486190044,0.49398194,0.501773837,0.509565733,0.517357629,0.525149526,0.561973338,0.598797151,0.623328021,0.647858891,0.672389761,0.696920631,0.721451501,0.7459824,0.7705132,0.7950441,0.81957498,0.84410585,0.86863672,0.89316759,0.853423287,0.846976559,0.832440327,0.850874916,0.823567696,0.7825143,0.7902304,0.8038411,0.78785692,0.7504282,0.732826951,0.711770998,0.6616666,0.49160182,0.5543891,0.5312233,0.7273168,0.7130093,0.680102,0.6196236,0.6025333,0.6522847,0.8000858,0.8318844,0.8383597,0.843539,0.8374535,0.8094274,0.8162004,0.8342496,0.8114824,0.7977472,0.800518,0.7883335,0.8007726,0.791078,0.7920109,0.9154334,0.7845941,0.9009005,0.8912937,0.9013348,0.8706695,0.8635228,0.8409592,0.7692008,0.705762,0.5569876,0.4351907,0.440743,0.2969582,0.1801293,0.09783342,0.08733302,0.06040507,0.048233723,0.04386602,0.051084302,0.02012675,0.026371399,0.022712258,0.01480237,0.0100758,0.007396092,0.006419664,0.003150554,0.001338501,0.001338501
NAM,Namibia,0.071443158,0.066274694,0.06857373,0.06829834,0.068022958,0.067747573,0.067472188,0.067322727,0.067173267,0.06702381,0.068576417,0.070129028,0.07031673,0.070504441,0.070692147,0.070879853,0.071067559,0.071255265,0.071442971,0.071630677,0.071818384,0.07242448,0.07303058,0.073636673,0.074428616,0.075220559,0.0760125,0.076804444,0.076100933,0.075397421,0.07469391,0.070370676,0.068917932,0.066576353,0.0675388,0.065053258,0.071894942,0.066741691,0.07092635,0.070002688,0.068917686,0.070735785,0.077551097,0.076402332,0.067853005,0.075870443,0.075075029,0.070861908,0.070545362,0.070893602,0.069096293,0.069017145,0.057489728,0.062316989,0.063734158,0.060171552,0.056165911,0.058157534,0.058903257,0.055071865,0.049416805,0.051470139,0.053429669,0.062749964,0.065753585,0.070186718,0.065707759,0.061417159,0.057020261,0.057309558,0.056937475,0.055386198,0.05632196,0.056667571,0.057709523,0.052456804,0.050833531,0.05340668,0.046518208,0.051515065,0.063401701,0.061123867,0.055261122,0.044775811,0.044919312,0.042710071,0.040158132,0.041002183,0.049596465,0.04811787,0.05683174,0.056913482,0.056991303,0.057069946,0.056955957,0.056849827,0.056747836,0.056651151,0.056560955,0.056148115,0.055741712,0.055342818,0.054947952,0.054558282,0.054174937,0.052742982,0.052233585,0.051891648,0.050388472,0.051046737,0.051949427,0.052832282,0.05333156,0.050844765,0.048240198,0.045565305,0.04308854,0.041242751,0.041894227,0.040396125,0.038702302,0.036734275,0.036198054,0.036768387,0.03610688,0.03485277,0.03327917,0.032929775,0.032806883,0.032446847,0.030387931,0.037221053,0.043950617,0.049798793,0.053595285,0.059626437,0.06502804,0.07010949,0.07645907,0.078680556,0.07597293,0.076204621,0.061336554,0.05244898,0.039908257,0.03573025,0.03380261,0.03757426,0.03777931,0.03591946,0.03640523,0.04407607,0.05445941,0.0631036,0.06830213,0.07871613,0.0905416,0.1034349,0.1115917,0.1194961,0.1226354,0.132047,0.1471576,0.1674681,0.1845301,0.2003589,0.2047827,0.2118728,0.2312767,0.2502017,0.3412243,0.3113601,0.3297738,0.3367121,0.3126852,0.288317,0.2639349,0.2397757,0.2161775,0.1940626,0.1725846,0.1491144,0.1284404,0.1049982,0.1028484,0.1002201,0.093087225,0.08816011,0.079308213,0.06734459,0.090436267,0.080686353,0.073549005,0.06894247,0.067664607,0.05611159,0.05734507,0.05869182,0.0583361
NPL,Nepal,0.836008761,0.836008679,0.8360086,0.83600852,0.836008434,0.836008353,0.836008271,0.83600819,0.836008108,0.83600803,0.836007945,0.836007864,0.83600778,0.8360077,0.836007619,0.836007537,0.836007456,0.836007374,0.836007293,0.836007211,0.83600713,0.836007048,0.83600697,0.836006885,0.836006803,0.836006722,0.83600664,0.836006559,0.836006477,0.836006396,0.836006314,0.836006232,0.836006151,0.836006069,0.836005988,0.836005906,0.836005825,0.836005743,0.83600566,0.83600558,0.836005498,0.836005417,0.836005335,0.836005254,0.836005172,0.836005091,0.836005009,0.836004928,0.836004846,0.836004764,0.836004683,0.833895079,0.831785475,0.829675871,0.827566268,0.825456664,0.82334706,0.821237456,0.819127852,0.817018248,0.814908645,0.812799041,0.810689437,0.808579833,0.806470229,0.804360625,0.802251022,0.800141418,0.798031814,0.79592221,0.793812606,0.791703003,0.789593399,0.787483795,0.785374191,0.783264587,0.781154983,0.77904538,0.776935776,0.774826172,0.772716568,0.770606964,0.76849736,0.766387757,0.764278153,0.762168549,0.760058945,0.757949341,0.755839738,0.753730134,0.75162053,0.749510926,0.747401322,0.745291718,0.746004605,0.746717491,0.747430378,0.748143265,0.748856151,0.749569038,0.750281924,0.750994811,0.751707697,0.752420584,0.75313347,0.753846357,0.754559243,0.75527213,0.755985017,0.756697903,0.75741079,0.758123676,0.758836563,0.759549449,0.760262336,0.760975222,0.761688109,0.762400995,0.763113882,0.763826769,0.764539655,0.765252542,0.765965428,0.766678315,0.7673912,0.7681041,0.768817,0.769529861,0.770242748,0.770955634,0.771668521,0.765991636,0.758766198,0.742537716,0.739401855,0.736280198,0.7246503,0.7285117,0.7131729,0.70749041,0.7041056,0.700732115,0.69774487,0.6951381,0.692914676,0.7128475,0.7180745,0.7526239,0.7276606,0.6991404,0.7282826,0.7253558,0.7118533,0.7635666,0.742963,0.7240765,0.6931182,0.7525213,0.731439,0.6878531,0.7282782,0.7093731,0.7098764,0.7341753,0.7089728,0.6906753,0.7070752,0.7165204,0.6507139,0.6215977,0.5493868,0.5751345,0.5688212,0.4689842,0.5080357,0.6060743,0.6161895,0.5834786,0.6641252,0.6439611,0.5931483,0.4793372,0.4822065,0.4912375,0.4739996,0.4210056,0.3614777,0.3591574,0.360027443,0.3287553,0.2786346,0.2855729,0.2093828,0.2058751,0.1873087,0.1746484,0.1401241,0.1130068,0.09944804
NLD,Netherlands,0.746099443,0.751040169,0.7477375,0.73308419,0.734351927,0.74103686,0.735642941,0.717476246,0.709996132,0.70851341,0.735675402,0.712403568,0.69668293,0.703042614,0.699091245,0.699039165,0.687102341,0.678051475,0.673271889,0.67228064,0.667711943,0.663029784,0.67072493,0.675874427,0.671307233,0.672828465,0.67116433,0.667543146,0.660291083,0.647986021,0.639638476,0.636105969,0.642560783,0.653035379,0.632964574,0.645320711,0.6329834,0.641618859,0.6536612,0.668369401,0.654061181,0.665583832,0.654411765,0.650297321,0.6393413,0.641007948,0.631102181,0.6449651,0.645359865,0.637456643,0.629972299,0.629419692,0.621062261,0.609294959,0.617615487,0.592954725,0.586961117,0.577474247,0.573390715,0.58751568,0.560580015,0.552990929,0.542077482,0.511516148,0.502974444,0.49279993,0.485314378,0.473530722,0.466828745,0.450534002,0.468676957,0.474793348,0.468181131,0.480378416,0.462194813,0.46739798,0.457165023,0.45437335,0.45580052,0.457669132,0.470580513,0.458456234,0.449466541,0.458481629,0.461031079,0.448874077,0.448721591,0.464197023,0.463874006,0.450281474,0.44060284,0.42913427,0.420358308,0.404041719,0.419389081,0.410295461,0.40401441,0.437428219,0.468631127,0.377743532,0.364962494,0.342014768,0.313047871,0.318492455,0.305879029,0.296680338,0.276178064,0.267273384,0.256210033,0.243350039,0.186501494,0.147051715,0.101372646,0.122739536,0.185769758,0.162491107,0.179531992,0.158036464,0.175423143,0.169643162,0.115466269,0.294848595,0.333250387,0.328939635,0.4733856,0.503405,0.2687447,0.155183022,0.118283163,0.090111491,0.076754993,0.076040043,0.11171258,0.129564154,0.123681897,0.113863827,0.07557857,0.05397243,0.03398141,0.011424921,0.05441407,0.067531575,0.05897425,0.04542454,0.035317886,0.02821347,0.01509033,0.007430341,0.002766208,0.000827313,0.000187999,0.000223587,0.000195049,0.000219527,0.000265859,0.000292976,0.000105301,0,1.08E-05,7.13E-06,3.18E-05,0,0,0,0,0,0,0,3.39E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004749113,0.00247796,0,0,0.002488934,0.002431591,0,0.002429947,0,0.002448168,0.002240962,0.001954676,0.001954676,0.001954676,0.001954676
NIC,Nicaragua,0.268041297,0.268626007,0.26868799,0.26871205,0.268848699,0.268603493,0.268623158,0.268422076,0.268408464,0.26837757,0.268351438,0.268411978,0.26816,0.268063722,0.26795007,0.267902795,0.268029488,0.267950905,0.268162212,0.268409994,0.268210375,0.267828241,0.26767618,0.267915983,0.267989788,0.267674311,0.26771836,0.267436564,0.267152182,0.26701414,0.266718761,0.264817932,0.265518313,0.265957651,0.266111277,0.265380045,0.265629077,0.263083656,0.26213881,0.262304784,0.261479617,0.261227834,0.262061865,0.260445757,0.259596596,0.257055009,0.255156685,0.25266382,0.251877402,0.249986345,0.250581185,0.249690434,0.246641818,0.246855978,0.245181852,0.244451655,0.244030741,0.244874744,0.244763762,0.243731125,0.244938558,0.243902737,0.240608993,0.240240115,0.236406909,0.238302595,0.23549933,0.236265368,0.235061125,0.234234017,0.230507008,0.228803064,0.231829586,0.234261584,0.233412744,0.226977506,0.229992417,0.2299952,0.226947481,0.228867149,0.230925266,0.227014344,0.228866517,0.225584682,0.224147965,0.221745842,0.219501968,0.217928365,0.217735139,0.214071488,0.21270381,0.212124683,0.211453132,0.214592205,0.217715995,0.217585949,0.211072268,0.207200677,0.208211782,0.202438807,0.1915625,0.178828125,0.215076923,0.190923077,0.176666667,0.146363636,0.195597015,0.193880597,0.123134328,0.100514706,0.155367647,0.180942029,0.218043478,0.147,0.181408451,0.185273973,0.283333333,0.26038961,0.251923077,0.185555556,0.164698795,0.141666667,0.159593023,0.139375,0.1486111,0.1536413,0.1391579,0.147142857,0.12965,0.142718447,0.119080146,0.119416446,0.100171527,0.109804493,0.105859564,0.106910728,0.1210554,0.1184364,0.1319544,0.14346473,0.1555593,0.146904607,0.13194846,0.1182704,0.10440118,0.09507143,0.09568899,0.09071314,0.09431464,0.08986167,0.09408183,0.2410849,0.1754695,0.3684386,0.08519397,0.03542797,0.03572584,0.02564605,0.03195936,0.08708597,0.1301106,0.1243763,0.13057,0.12363,0.1312374,0.1448266,0.03127346,0.2660722,0.322921,0.3420233,0.36009,0.2104281,0.203701,0.2208589,0.2136461,0.1614936,0.2082227,0.2384917,0.1774588,0.1635766,0.1689613,0.142693,0.130233,0.1194222,0.1214081,0.119205,0.101487793,0.07624325,0.078335398,0.08276644,0.0697726,0.063982102,0.053544364,0.04877776,0.03732801,0.03145138,0.02808355,0.02957366,0.03665125
NER,Niger,0.921239809,0.854593897,0.8842393,0.88068828,0.877137268,0.873586255,0.870035241,0.868107989,0.866180737,0.86425348,0.884273978,0.904294472,0.90671489,0.909135309,0.911555727,0.913976146,0.916396565,0.918816983,0.921237402,0.92365782,0.926078239,0.933893686,0.94170913,0.949524581,0.959736464,0.969948348,0.98016023,0.990372114,0.981300529,0.972228943,0.963157357,0.907410453,0.888677713,0.858483703,0.870894195,0.83884381,0.92706544,0.860615689,0.91457573,0.902665351,0.88867454,0.912118427,1,1,0.894327251,1,1,0.999552939,0.995087863,1,0.984463948,0.983336274,0.819096968,0.887874393,0.908065803,0.85730683,0.800235612,0.828611674,0.839236519,0.784647958,0.704076312,0.733331621,0.761250436,0.894043287,0.936838013,1,1,0.968698905,0.89934907,0.903911996,0.898043333,0.873575905,0.88833515,0.893786285,0.910220423,0.827372185,0.801769202,0.842354,0.733705989,0.812518652,1,1,0.968305138,0.784577756,0.787092243,0.748381128,0.703665136,0.718454912,0.869046991,0.843138512,0.99582601,0.997258382,0.998621985,1,1,1,1,1,1,1,1,1,0.996730162,0.989661743,0.98270804,0.956733042,0.947492823,0.941290241,0.91402334,0.925963948,0.942338331,0.958352907,0.967409574,0.922300275,0.875054646,0.826533343,0.781605971,0.74812422,0.759941699,0.732766824,0.702041667,0.666342581,0.656615787,0.66696136,0.6549619,0.632213,0.6036686,0.597330728,0.595101529,0.588570638,0.551222868,0.533885379,0.515469074,0.497823683,0.478553046,0.459546221,0.4402234,0.4200041,0.4001727,0.380164234,0.3421416,0.346734285,0.317669284,0.2981696,0.309190969,0.2829017,0.3432357,0.3937991,0.4285172,0.4674794,0.4802107,0.4960517,0.5536403,0.5695942,0.510119,0.6071877,0.6412059,0.6735999,0.660821,0.6476994,0.614952,0.6338122,0.6245532,0.6082858,0.652648,0.658487,0.696548,0.6817555,0.740109,0.6889615,0.7530938,0.7965234,0.7060658,0.7899351,0.8706194,0.7476044,0.7757662,0.8108273,0.8292144,0.8130931,0.8157439,0.8140672,0.7960794,0.7751634,0.762325,0.6896325,0.6508703,0.5544113,0.513147125,0.4420732,0.371670975,0.3059083,0.285176,0.2781477,0.2915424,0.376814,0.3699906,0.4264646,0.4222276
NGA,Nigeria,0.921239809,0.854593897,0.8842393,0.88068828,0.877137268,0.873586255,0.870035241,0.868107989,0.866180737,0.86425348,0.884273978,0.904294472,0.90671489,0.909135309,0.911555727,0.913976146,0.916396565,0.918816983,0.921237402,0.92365782,0.926078239,0.933893686,0.94170913,0.949524581,0.959736464,0.969948348,0.98016023,0.990372114,0.981300529,0.972228943,0.963157357,0.907410453,0.888677713,0.858483703,0.870894195,0.83884381,0.92706544,0.860615689,0.91457573,0.902665351,0.88867454,0.912118427,1,1,0.894327251,1,1,0.999552939,0.995087863,1,0.984463948,0.983336274,0.819096968,0.887874393,0.908065803,0.85730683,0.800235612,0.828611674,0.839236519,0.784647958,0.704076312,0.733331621,0.761250436,0.894043287,0.936838013,1,1,0.968698905,0.89934907,0.903911996,0.898043333,0.873575905,0.88833515,0.893786285,0.910220423,0.827372185,0.801769202,0.842354,0.733705989,0.812518652,1,1,0.968305138,0.784577756,0.787092243,0.748381128,0.703665136,0.718454912,0.869046991,0.843138512,0.99582601,0.997258382,0.998621985,1,1,1,1,1,1,1,1,1,1,1,1,0.988963793,0.979412286,0.97300075,0.944815272,0.957158139,0.974084149,0.990638229,1,1,1,1,1,0.984449493,1,1,1,0.999072241,0.984488497,1,1,1,1,1,1,1,0.989115325,0.987398437,0.985590822,0.985535425,0.981291329,0.980403583,0.9822483,0.983367,0.9780083,0.977637512,0.9387907,0.975897252,0.94475889,0.9706694,0.964981546,0.9686158,0.97135,0.9779261,0.9774052,0.9687009,0.9384737,0.9423245,0.9448559,0.9315319,0.9122081,0.943666,0.952215,0.9481778,0.9418368,0.9497788,0.9516506,0.9763182,0.9520588,0.8714997,0.7884441,0.658098,0.6903313,0.7340199,0.7525142,0.8795344,0.7200548,0.816486,0.7632693,0.7862187,0.718478,0.8529585,0.7319059,0.6768025,0.6783577,0.6982692,0.7083675,0.6309882,0.5185983,0.574338,0.6086433,0.642146,0.6702644,0.6254163,0.661260533,0.6370285,0.6432977,0.6660145,0.6770048,0.6075862,0.6167034,0.6284896,0.6560787,0.6445759,0.619321
NOR,Norway,0.566391753,0.563422506,0.56045326,0.55748401,0.554514767,0.55154552,0.548576274,0.545607028,0.542637781,0.53966853,0.536699288,0.566059807,0.55135652,0.511200917,0.503835889,0.510690236,0.521533555,0.521746293,0.51378268,0.508896999,0.470856836,0.474154705,0.47700498,0.495607828,0.478717358,0.457234016,0.4594914,0.442283494,0.485336268,0.475555556,0.453268678,0.44430802,0.440540351,0.418677083,0.400089224,0.394624746,0.408197868,0.437856673,0.41497732,0.431463376,0.417669173,0.423900248,0.398672403,0.41378949,0.411972422,0.396930473,0.423011131,0.424058858,0.431824246,0.414839503,0.400172911,0.375881089,0.358193732,0.33824137,0.343881099,0.327107598,0.309477857,0.307338013,0.320197123,0.297716877,0.27942939,0.282979719,0.262119792,0.247283742,0.250443235,0.247080761,0.235878447,0.222729695,0.198449671,0.180895917,0.175087631,0.201748634,0.229422507,0.246359176,0.259100632,0.272719635,0.293877841,0.30867647,0.330188592,0.358176044,0.383654709,0.367472284,0.360593407,0.357211538,0.346952547,0.342485925,0.33686934,0.336732503,0.326364024,0.327883397,0.11889681,0.308309038,0.287412299,0.275091949,0.266828479,0.309367494,0.324563838,0.378263426,0.330430566,0.268421053,0.245464896,0.272376312,0.23296846,0.218743089,0.248900696,0.254969057,0.238490771,0.210162162,0.203913824,0.097745975,0.213110082,0.23424221,0.223539761,0.223390483,0.235925539,0.226323988,0.263688017,0.305447071,0.237874659,0.233344618,0.22423478,0.178946488,0.147640412,0.163258575,0.166634,0.1427208,0.08642469,0.072622433,0.06315214,0.038961039,0.007733538,0.036271238,0.025420673,0.020365963,0.017855038,0.003880945,0.01980491,0.02521478,0.03730485,0.035603715,0.02784139,0.026260388,0.006471558,0.004185983,0.021981592,0.01747247,0.01349227,0.000633914,0.01217596,0.00745261,7.74E-05,0.006072252,0.005212306,0.000302954,0.003500627,0.003144497,1.24E-05,0.001199604,0.000862281,0,0.000391581,0.000829268,0,0.007679264,0.000978261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002321372,0.004943791,0.004948815,0.002360705,0.002477138,0.00240151,0.002456863,0.00245795,0.002390952,0.002485523,0.00246163,0.002308041,0.002383791,0.002383791,0.002383791,0.002383791
PAK,Pakistan,0.741625508,0.741419197,0.74117719,0.74092144,0.740990165,0.74057023,0.739942196,0.73964595,0.739523461,0.73945866,0.739295232,0.739137561,0.73936216,0.739371392,0.739396291,0.739838134,0.740188968,0.740109197,0.740357369,0.740705384,0.740626923,0.740895469,0.74094029,0.741131151,0.741382759,0.741776583,0.74198149,0.742097293,0.74197769,0.742199833,0.742378291,0.742352354,0.745246621,0.747828403,0.75072917,0.753249835,0.755650986,0.75857262,0.76095043,0.763644529,0.76631562,0.768968849,0.771948497,0.774545504,0.777223038,0.779706963,0.782214234,0.784639524,0.787420303,0.790089953,0.795874123,0.794207965,0.792467036,0.790848043,0.789260951,0.78728685,0.785587379,0.783762865,0.782127509,0.780284604,0.776440591,0.773610864,0.77237589,0.770779054,0.768007546,0.752792037,0.769497791,0.745531491,0.741046346,0.755801154,0.730936167,0.783009354,0.742364288,0.729055543,0.721856175,0.736036823,0.778050119,0.68699574,0.686915843,0.731868885,0.713549169,0.705746783,0.664994926,0.658188304,0.661058319,0.675134708,0.66254685,0.700420293,0.695179764,0.624462978,0.6240478,0.628037112,0.628564225,0.639402783,0.609765991,0.625160846,0.606744335,0.616851018,0.692763576,0.619835686,0.668466081,0.632829068,0.61260694,0.637753451,0.6136676,0.611948933,0.597279561,0.600846039,0.599317004,0.580943004,0.584090034,0.599582787,0.604123392,0.613366096,0.61678369,0.632124521,0.617804887,0.632629518,0.641334887,0.638589426,0.629404254,0.629089549,0.641980907,0.634079178,0.6507357,0.6698577,0.7073361,0.718458478,0.719331931,0.715659107,0.717131414,0.798855069,0.838555304,0.882190533,0.842849605,0.868221926,0.8251574,0.8514866,0.8801747,0.826217667,0.8690135,0.846016417,0.84902805,0.8486419,0.84530703,0.8277328,0.8491236,0.8189456,0.8180734,0.8031374,0.7687753,0.7815338,0.7791132,0.7930864,0.7742697,0.7472963,0.6885025,0.6650544,0.6932887,0.6781138,0.6316555,0.6186865,0.5976253,0.580633,0.5557729,0.5002892,0.506655,0.5262558,0.5232258,0.4587232,0.4702226,0.3602414,0.3438959,0.2793512,0.2900481,0.2526696,0.08483228,0.1572792,0.2074419,0.22523,0.1971934,0.2393127,0.2769587,0.3261381,0.1529655,0.144145,0.12448385,0.1051285,0.140844433,0.09498111,0.1152491,0.1278349,0.10756145,0.1098565,0.08762114,0.08549405,0.06470036,0.06057673,0.05204037
PAN,Panama,0.643239435,0.64464261,0.64479136,0.64484908,0.645177021,0.64458858,0.644635772,0.644153221,0.644120555,0.64404642,0.643983703,0.644128987,0.6435243,0.64329325,0.643020511,0.642907061,0.643211097,0.643022515,0.643529603,0.644124227,0.643645185,0.642728149,0.64236323,0.642938709,0.643115825,0.64235875,0.64246447,0.64178821,0.641105757,0.640774487,0.640065642,0.635504076,0.637184836,0.638239148,0.638607817,0.636853023,0.637450645,0.631342202,0.62907479,0.62947308,0.627492863,0.62688864,0.628890129,0.625011829,0.622974032,0.616874789,0.612319235,0.606336914,0.604449686,0.599911569,0.601339054,0.59920145,0.59188545,0.592399386,0.588381856,0.586629546,0.585619448,0.587644866,0.587378533,0.584900434,0.587798005,0.585312264,0.577408014,0.576522788,0.567323947,0.571873172,0.56514596,0.56698428,0.564094366,0.562109491,0.553165498,0.549076412,0.556339391,0.562175645,0.560138618,0.544695479,0.551930594,0.55193728,0.544623427,0.549230202,0.554169224,0.544783883,0.549228686,0.541353011,0.537905212,0.532140651,0.526755853,0.509313725,0.488141026,0.465517241,0.43773006,0.426876877,0.425073314,0.425431034,0.404794521,0.407441253,0.430721393,0.452843602,0.46821267,0.483297414,0.497741273,0.510429448,0.505193483,0.501622718,0.49010101,0.486619718,0.486272545,0.484163347,0.479365079,0.472134387,0.494174757,0.508254269,0.511786372,0.511270125,0.506944444,0.477449324,0.4875,0.456661316,0.46890625,0.460289634,0.464992826,0.427638889,0.429560155,0.416226415,0.3958546,0.3704804,0.5019036,0.519029851,0.533029197,0.505369928,0.504983203,0.488755459,0.469255319,0.478014553,0.440406091,0.426755687,0.4015429,0.3520677,0.3618894,0.353049327,0.3466028,0.249407282,0.15444079,0.1367639,0.134782609,0.1272247,0.1308791,0.1221708,0.1343124,0.3003022,0.1283475,0.1055591,0.07115028,0.2057229,0.1965144,0.1860206,0.1388951,0.1811075,0.1527733,0.16767,0.2389426,0.2363864,0.2443646,0.2412637,0.2248514,0.2238937,0.2364714,0.2522306,0.2776223,0.3078263,0.3138732,0.2843699,0.2512813,0.2430818,0.2408928,0.2239976,0.2226878,0.2115728,0.2153072,0.1933036,0.1840041,0.2295109,0.1945873,0.1877251,0.1763014,0.1680555,0.1757205,0.1595529,0.1276868,0.1141798,0.1253496,0.106386,0.1197783,0.1056015,0.1117911,0.09769764,0.09776981,0.09493628,0.09493628
